==================================================
output power
-303032
-----------------------------------------------
0	0	0	767.851	0	0	352.394	0	0	867.851	100	100	0	100	0	0	100	46.9347	100	100	452.394	0	
0	0	507.903	0	0	0	478.28	0	0	100	100	100	607.903	0	0	0	100	0	100	100	578.28	0	
0	0	0	809.074	0	0	389.448	0	0	909.074	100	100	100	100	0	0	100	100	82.6549	0	489.448	100	
168.017	556.251	0	584.345	0	0	0	149.647	0	684.345	100	100	100	249.647	0	0	100	100	656.251	268.017	100	100	
0	0	0	0	2400	1840.68	0	0	0	100	2500	100	100	100	0	0	0	1940.68	0	0	0	100	
4.70659	970.724	0	310.256	1420.12	189.507	0	1464.52	344.385	410.256	1520.12	444.385	100	1564.52	290.968	0	390.968	289.507	1070.72	104.707	100	100	
235.735	0	0	1140.9	2400	577.783	0	1307.5	0	1240.9	2500	100	100	1407.5	565.024	0	665.024	677.783	100	335.735	100	100	
973.765	0	0	1209.11	2159.51	1183.67	0	41.2829	547.786	1309.11	2259.51	647.786	100	141.283	0	0	100	1283.67	100	1073.76	100	100	
363.106	711.959	38.3812	1300.53	1007.78	154.541	0	697.102	1055.72	1400.53	1107.78	1155.72	138.381	797.102	69.5153	430.06	169.515	254.541	811.959	463.106	100	530.06	
545.336	529.394	0	1285.4	1602.43	115.733	0	734.799	1095.21	1385.4	1702.43	1195.21	100	834.799	140.075	0	240.075	215.733	629.394	645.336	100	100	
435.706	0	0	1249.05	2211.91	504.153	0	1472.43	0	1349.05	2311.91	0	100	1572.43	782.091	0	882.091	604.153	100	535.706	100	100	
379.308	481.516	0	690.092	34.8007	188.827	0	1267.97	440.457	790.092	134.801	540.457	100	1367.97	0	0	100	288.827	581.516	479.308	0	100	
463.54	619.497	363.353	0	2400	485.245	21.3485	767.963	505.268	100	2500	605.268	463.353	867.963	0	584.062	100	585.245	719.497	563.54	121.348	684.062	
569.187	0	550.443	0	928.896	0	0	0	1662.42	100	1028.9	1762.42	650.443	100	0	0	100	100	100	669.187	100	100	
271.302	0	0	402.29	2400	334.514	0	1545.31	0	502.29	2500	100	100	1645.31	0	0	100	434.514	100	371.302	0	100	
437.95	0	0	580.341	1170.73	0	0	1487.28	489.266	680.341	1270.73	589.266	100	1587.28	0	0	100	100	100	537.95	100	100	
643.933	0	0	660.646	2400	513.707	0	1470.7	0	760.646	2500	100	100	1570.7	0	0	100	613.707	100	743.933	100	0	
0	209.863	0	669.79	1637.5	549.245	0	1448.54	0	769.79	1737.5	100	100	1548.54	0	187.757	100	649.245	309.863	0	100	287.757	
241.854	0	0	572.795	937.965	783.122	0	983.468	174.946	672.795	1037.97	274.946	100	1083.47	0	0	100	883.122	100	341.854	100	100	
0	0	0	924.723	855.587	1744.3	0	0	0	1024.72	955.587	100	100	100	444.517	0	544.517	1844.3	100	100	0	100	
0	1507.92	0	0	0	0	598.463	0	501.859	100	100	601.859	100	100	0	0	100	100	1407.92	100	698.463	0	
0	551.4	486.6	0	0	0	0	0	0	100	100	100	586.6	100	0	0	100	100	651.4	100	100	100	
==================================================
==================================================
output power
-892631
-----------------------------------------------
